             NaN             NaN   1.9562093e-01   3.7774592e-02   1.8861997e-02
             NaN             NaN  -8.4607114e-04  -2.2021691e-04  -6.3811512e-05
             NaN             NaN  -2.3820896e-03  -6.1793620e-06  -1.4833356e-06
             NaN             NaN  -4.2759764e-05   1.1499229e-05   6.9524645e-07
             NaN             NaN  -3.1724828e-05   1.1449679e-05   6.9167561e-07
