   5.0180000e-03   1.1691000e-02   2.5425000e-02   7.7765000e-02   1.4909700e-01
   1.0811000e-02   6.4490000e-03   3.1115000e-02   1.2223400e-01   2.4501700e-01
   1.0658000e-02   5.2540000e-03   3.6981000e-02   1.7532900e-01   3.4964000e-01
   1.1579000e-02   6.2900000e-03   4.6722000e-02   2.2484500e-01   4.4681500e-01
   8.0780000e-03   1.3356000e-02   1.1291400e-01   5.4313200e-01   1.0961710e+00
